trialsN,participant,trials.label,trials.cue,trials.thisRepN,trials.thisN,signalOpacity,trials.response,trialsStair
164,10,low_opac_v,Valid,55.0,164.0,0.0,1.0,55
165,10,high_opac_v,Valid,56.0,165.0,0.1439803623446367,1.0,56
166,10,low_opac_v,Valid,56.0,166.0,0.0,1.0,56
167,10,low_opac_i,Invalid,56.0,167.0,0.0,1.0,56
168,10,high_opac_v,Valid,57.0,168.0,0.1419769638608849,1.0,57
169,10,low_opac_i,Invalid,57.0,169.0,0.0,1.0,57
170,10,low_opac_v,Valid,57.0,170.0,0.2327920100890813,1.0,57
171,10,high_opac_v,Valid,58.0,171.0,0.14000122607403,1.0,58
172,10,low_opac_i,Invalid,58.0,172.0,0.7792211759480632,1.0,58
173,10,low_opac_v,Valid,58.0,173.0,0.2192021922571422,1.0,58
174,10,low_opac_i,Invalid,59.0,174.0,0.0,1.0,59
175,10,low_opac_v,Valid,59.0,175.0,0.0,1.0,59
176,10,high_opac_v,Valid,59.0,176.0,0.0,1.0,59
177,10,low_opac_v,Valid,60.0,177.0,0.0,1.0,60
178,10,high_opac_v,Valid,60.0,178.0,0.0,1.0,60
179,10,low_opac_i,Invalid,60.0,179.0,0.0,1.0,60
180,10,high_opac_v,Valid,61.0,180.0,0.0,1.0,61
181,10,low_opac_i,Invalid,61.0,181.0,0.0,1.0,61
182,10,low_opac_v,Valid,61.0,182.0,0.0,1.0,61
183,10,high_opac_v,Valid,62.0,183.0,0.0,1.0,62
184,10,low_opac_i,Invalid,62.0,184.0,0.7688556988402091,1.0,62
185,10,low_opac_v,Valid,62.0,185.0,0.1810359144027488,1.0,62
186,10,low_opac_v,Valid,63.0,186.0,0.0,1.0,63
187,10,high_opac_v,Valid,63.0,187.0,0.130682759146822,1.0,63
188,10,low_opac_i,Invalid,63.0,188.0,0.7662707621148439,1.0,63
189,10,high_opac_v,Valid,64.0,189.0,0.0,1.0,64
190,10,low_opac_v,Valid,64.0,190.0,0.1667908652573941,1.0,64
191,10,low_opac_i,Invalid,64.0,191.0,0.7637746726543082,1.0,64
192,10,low_opac_v,Valid,65.0,192.0,0.0,1.0,65
193,10,high_opac_v,Valid,65.0,193.0,0.127044495424961,1.0,65
194,10,low_opac_i,Invalid,65.0,194.0,0.7610845555286295,1.0,65
195,10,low_opac_v,Valid,66.0,195.0,0.1547185097638558,1.0,66
196,10,low_opac_i,Invalid,66.0,196.0,0.7583258487251212,1.0,66
197,10,high_opac_v,Valid,66.0,197.0,0.1253348864423775,1.0,66
198,10,low_opac_i,Invalid,67.0,198.0,0.7556006752957682,1.0,67
199,10,high_opac_v,Valid,67.0,199.0,0.1236773034069963,0.0,67
200,10,low_opac_v,Valid,67.0,200.0,0.1488130098270323,1.0,67
201,10,low_opac_v,Valid,68.0,201.0,0.14338380109257,1.0,68
202,10,high_opac_v,Valid,68.0,202.0,0.0,1.0,68
203,10,low_opac_i,Invalid,68.0,203.0,0.7529285336475178,1.0,68
204,10,low_opac_v,Valid,69.0,204.0,0.137870844019917,1.0,69
205,10,high_opac_v,Valid,69.0,205.0,0.0,0.0,69
206,10,low_opac_i,Invalid,69.0,206.0,0.0,1.0,69
207,10,high_opac_v,Valid,70.0,207.0,0.1354314146054703,1.0,70
208,10,low_opac_v,Valid,70.0,208.0,0.1327339362673554,1.0,70
209,10,low_opac_i,Invalid,70.0,209.0,0.0,0.0,70
210,10,high_opac_v,Valid,71.0,210.0,0.1340105455613696,1.0,71
211,10,low_opac_i,Invalid,71.0,211.0,0.7592496006575471,0.0,71
212,10,low_opac_v,Valid,71.0,212.0,0.127401391318874,1.0,71
213,10,high_opac_v,Valid,72.0,213.0,0.0,1.0,72
214,10,low_opac_v,Valid,72.0,214.0,0.0,1.0,72
215,10,low_opac_i,Invalid,72.0,215.0,0.7677743934159762,0.0,72
216,10,low_opac_i,Invalid,73.0,216.0,0.775429524139215,1.0,73
217,10,low_opac_v,Valid,73.0,217.0,0.0,1.0,73
218,10,high_opac_v,Valid,73.0,218.0,0.1309879494223969,1.0,73
219,10,high_opac_v,Valid,74.0,219.0,0.12947968189782,1.0,74
220,10,low_opac_i,Invalid,74.0,220.0,0.0,1.0,74
221,10,low_opac_v,Valid,74.0,221.0,0.0,1.0,74
222,10,low_opac_i,Invalid,75.0,222.0,0.7720713410561578,1.0,75
223,10,high_opac_v,Valid,75.0,223.0,0.0,1.0,75
224,10,low_opac_v,Valid,75.0,224.0,0.1064782050847769,0.0,75
0,11,high_opac_v,Valid,1.0,0.0,0.0,1.0,1
1,11,low_opac_i,Invalid,1.0,1.0,0.0,1.0,1
2,11,low_opac_v,Valid,1.0,2.0,0.4,0.0,1
3,11,low_opac_i,Invalid,2.0,3.0,0.0,1.0,2
4,11,high_opac_v,Valid,2.0,4.0,0.01,1.0,2
5,11,low_opac_v,Valid,2.0,5.0,1.0,0.0,2
6,11,high_opac_v,Valid,3.0,6.0,0.0,0.0,3
7,11,low_opac_i,Invalid,3.0,7.0,0.0,1.0,3
8,11,low_opac_v,Valid,3.0,8.0,0.0,1.0,3
9,11,low_opac_i,Invalid,4.0,9.0,0.01,1.0,4
10,11,low_opac_v,Valid,4.0,10.0,0.0,1.0,4
11,11,high_opac_v,Valid,4.0,11.0,0.0,0.0,4
12,11,low_opac_v,Valid,5.0,12.0,0.0,1.0,5
13,11,low_opac_i,Invalid,5.0,13.0,0.0,1.0,5
14,11,high_opac_v,Valid,5.0,14.0,0.0,0.0,5
15,11,high_opac_v,Valid,6.0,15.0,0.0,0.0,6
16,11,low_opac_i,Invalid,6.0,16.0,0.01,1.0,6
17,11,low_opac_v,Valid,6.0,17.0,0.0,1.0,6
18,11,high_opac_v,Valid,7.0,18.0,0.305342357,0.0,7
19,11,low_opac_v,Valid,7.0,19.0,0.0,1.0,7
20,11,low_opac_i,Invalid,7.0,20.0,0.0,1.0,7
21,11,low_opac_i,Invalid,8.0,21.0,0.01,1.0,8
22,11,low_opac_v,Valid,8.0,22.0,0.962479267,0.0,8
23,11,high_opac_v,Valid,8.0,23.0,0.0,0.0,8
24,11,high_opac_v,Valid,9.0,24.0,0.0,0.0,9
25,11,low_opac_v,Valid,9.0,25.0,1.0,0.0,9
26,11,low_opac_i,Invalid,9.0,26.0,0.0,0.0,9
27,11,high_opac_v,Valid,10.0,27.0,0.555403866,0.0,10
28,11,low_opac_i,Invalid,10.0,28.0,0.0,0.0,10
29,11,low_opac_v,Valid,10.0,29.0,1.0,0.0,10
30,11,low_opac_i,Invalid,11.0,30.0,0.0,0.0,11
31,11,high_opac_v,Valid,11.0,31.0,0.640732109,0.0,11
32,11,low_opac_v,Valid,11.0,32.0,1.0,0.0,11
33,11,low_opac_v,Valid,12.0,33.0,1.0,0.0,12
34,11,low_opac_i,Invalid,12.0,34.0,0.052873938,0.0,12
35,11,high_opac_v,Valid,12.0,35.0,0.723660332,0.0,12
36,11,low_opac_i,Invalid,13.0,36.0,0.082602199,0.0,13
37,11,high_opac_v,Valid,13.0,37.0,0.0,0.0,13
38,11,low_opac_v,Valid,13.0,38.0,1.0,0.0,13
39,11,low_opac_i,Invalid,14.0,39.0,0.110959079,0.0,14
40,11,high_opac_v,Valid,14.0,40.0,0.0,1.0,14
41,11,low_opac_v,Valid,14.0,41.0,0.0,0.0,14
42,11,low_opac_v,Valid,15.0,42.0,1.0,0.0,15
43,11,low_opac_i,Invalid,15.0,43.0,0.0,1.0,15
44,11,high_opac_v,Valid,15.0,44.0,0.0,0.0,15
45,11,low_opac_i,Invalid,16.0,45.0,0.0,0.0,16
46,11,high_opac_v,Valid,16.0,46.0,0.0,1.0,16
47,11,low_opac_v,Valid,16.0,47.0,1.0,0.0,16
48,11,high_opac_v,Valid,17.0,48.0,0.0,0.0,17
49,11,low_opac_v,Valid,17.0,49.0,1.0,0.0,17
50,11,low_opac_i,Invalid,17.0,50.0,0.156718057,0.0,17
51,11,low_opac_v,Valid,18.0,51.0,1.0,0.0,18
52,11,low_opac_i,Invalid,18.0,52.0,0.0,0.0,18
53,11,high_opac_v,Valid,18.0,53.0,0.961321553,0.0,18
54,11,high_opac_v,Valid,19.0,54.0,1.0,0.0,19
55,11,low_opac_v,Valid,19.0,55.0,1.0,0.0,19
56,11,low_opac_i,Invalid,19.0,56.0,0.0,1.0,19
57,11,low_opac_v,Valid,20.0,57.0,0.0,0.0,20
58,11,low_opac_i,Invalid,20.0,58.0,0.0,1.0,20
59,11,high_opac_v,Valid,20.0,59.0,0.0,0.0,20
60,11,low_opac_i,Invalid,21.0,60.0,0.194485358,0.0,21
61,11,low_opac_v,Valid,21.0,61.0,0.0,1.0,21
62,11,high_opac_v,Valid,21.0,62.0,1.0,0.0,21
63,11,low_opac_i,Invalid,22.0,63.0,0.0,0.0,22
64,11,low_opac_v,Valid,22.0,64.0,1.0,0.0,22
65,11,high_opac_v,Valid,22.0,65.0,0.0,0.0,22
66,11,low_opac_v,Valid,23.0,66.0,0.0,0.0,23
67,11,high_opac_v,Valid,23.0,67.0,1.0,0.0,23
68,11,low_opac_i,Invalid,23.0,68.0,0.0,1.0,23
69,11,high_opac_v,Valid,24.0,69.0,0.0,0.0,24
70,11,low_opac_i,Invalid,24.0,70.0,0.0,0.0,24
71,11,low_opac_v,Valid,24.0,71.0,1.0,0.0,24
72,11,low_opac_i,Invalid,25.0,72.0,0.0,0.0,25
73,11,high_opac_v,Valid,25.0,73.0,1.0,0.0,25
74,11,low_opac_v,Valid,25.0,74.0,0.0,1.0,25
75,11,low_opac_i,Invalid,26.0,75.0,0.265712725,0.0,26
76,11,low_opac_v,Valid,26.0,76.0,0.0,0.0,26
77,11,high_opac_v,Valid,26.0,77.0,0.0,0.0,26
78,11,low_opac_v,Valid,27.0,78.0,1.0,0.0,27
79,11,high_opac_v,Valid,27.0,79.0,1.0,0.0,27
80,11,low_opac_i,Invalid,27.0,80.0,0.284072384,0.0,27
81,11,high_opac_v,Valid,28.0,81.0,1.0,0.0,28
82,11,low_opac_v,Valid,28.0,82.0,1.0,0.0,28
83,11,low_opac_i,Invalid,28.0,83.0,0.301157766,0.0,28
84,11,low_opac_v,Valid,29.0,84.0,0.0,0.0,29
85,11,high_opac_v,Valid,29.0,85.0,0.0,0.0,29
86,11,low_opac_i,Invalid,29.0,86.0,0.0,0.0,29
87,11,low_opac_v,Valid,30.0,87.0,1.0,0.0,30
88,11,high_opac_v,Valid,30.0,88.0,0.0,0.0,30
89,11,low_opac_i,Invalid,30.0,89.0,0.0,0.0,30
90,11,high_opac_v,Valid,31.0,90.0,1.0,0.0,31
91,11,low_opac_v,Valid,31.0,91.0,0.0,0.0,31
92,11,low_opac_i,Invalid,31.0,92.0,0.0,0.0,31
93,11,low_opac_i,Invalid,32.0,93.0,0.0,0.0,32
94,11,low_opac_v,Valid,32.0,94.0,1.0,0.0,32
95,11,high_opac_v,Valid,32.0,95.0,0.0,0.0,32
96,11,low_opac_i,Invalid,33.0,96.0,0.386497618,0.0,33
97,11,high_opac_v,Valid,33.0,97.0,1.0,0.0,33
98,11,low_opac_v,Valid,33.0,98.0,0.0,0.0,33
99,11,high_opac_v,Valid,34.0,99.0,0.0,0.0,34
100,11,low_opac_v,Valid,34.0,100.0,0.0,1.0,34
101,11,low_opac_i,Invalid,34.0,101.0,0.403569946,0.0,34
102,11,low_opac_i,Invalid,35.0,102.0,0.0,0.0,35
103,11,low_opac_v,Valid,35.0,103.0,1.0,0.0,35
104,11,high_opac_v,Valid,35.0,104.0,1.0,0.0,35
105,11,low_opac_i,Invalid,36.0,105.0,0.43626636,0.0,36
106,11,low_opac_v,Valid,36.0,106.0,0.0,0.0,36
107,11,high_opac_v,Valid,36.0,107.0,1.0,0.0,36
108,11,low_opac_v,Valid,37.0,108.0,0.0,0.0,37
109,11,low_opac_i,Invalid,37.0,109.0,0.0,0.0,37
110,11,high_opac_v,Valid,37.0,110.0,1.0,0.0,37
111,11,low_opac_i,Invalid,38.0,111.0,0.469214024,0.0,38
112,11,high_opac_v,Valid,38.0,112.0,0.0,1.0,38
113,11,low_opac_v,Valid,38.0,113.0,1.0,0.0,38
114,11,high_opac_v,Valid,39.0,114.0,0.0,0.0,39
115,11,low_opac_i,Invalid,39.0,115.0,0.48571025,0.0,39
116,11,low_opac_v,Valid,39.0,116.0,1.0,0.0,39
117,11,low_opac_v,Valid,40.0,117.0,1.0,0.0,40
118,11,low_opac_i,Invalid,40.0,118.0,0.502583076,0.0,40
119,11,high_opac_v,Valid,40.0,119.0,0.0,1.0,40
120,11,low_opac_v,Valid,41.0,120.0,1.0,0.0,41
121,11,high_opac_v,Valid,41.0,121.0,1.0,0.0,41
122,11,low_opac_i,Invalid,41.0,122.0,0.0,0.0,41
123,11,high_opac_v,Valid,42.0,123.0,0.0,0.0,42
124,11,low_opac_i,Invalid,42.0,124.0,0.535137114,0.0,42
125,11,low_opac_v,Valid,42.0,125.0,1.0,0.0,42
126,11,low_opac_v,Valid,43.0,126.0,0.0,0.0,43
127,11,low_opac_i,Invalid,43.0,127.0,0.552028841,0.0,43
128,11,high_opac_v,Valid,43.0,128.0,1.0,0.0,43
129,11,low_opac_i,Invalid,44.0,129.0,0.568106365,0.0,44
130,11,low_opac_v,Valid,44.0,130.0,0.0,0.0,44
131,11,high_opac_v,Valid,44.0,131.0,1.0,0.0,44
132,11,low_opac_v,Valid,45.0,132.0,1.0,0.0,45
133,11,high_opac_v,Valid,45.0,133.0,1.0,0.0,45
134,11,low_opac_i,Invalid,45.0,134.0,0.584656196,0.0,45
135,11,low_opac_v,Valid,46.0,135.0,0.0,0.0,46
136,11,high_opac_v,Valid,46.0,136.0,1.0,0.0,46
137,11,low_opac_i,Invalid,46.0,137.0,0.600428691,0.0,46
138,11,low_opac_v,Valid,47.0,138.0,1.0,0.0,47
139,11,low_opac_i,Invalid,47.0,139.0,0.0,0.0,47
140,11,high_opac_v,Valid,47.0,140.0,0.0,0.0,47
141,11,low_opac_v,Valid,48.0,141.0,1.0,0.0,48
142,11,low_opac_i,Invalid,48.0,142.0,0.633364434,0.0,48
143,11,high_opac_v,Valid,48.0,143.0,0.0,1.0,48
144,11,low_opac_i,Invalid,49.0,144.0,0.64925617,0.0,49
145,11,high_opac_v,Valid,49.0,145.0,1.0,0.0,49
146,11,low_opac_v,Valid,49.0,146.0,0.0,0.0,49
147,11,low_opac_v,Valid,50.0,147.0,1.0,0.0,50
148,11,low_opac_i,Invalid,50.0,148.0,0.0,0.0,50
149,11,high_opac_v,Valid,50.0,149.0,1.0,0.0,50
150,11,high_opac_v,Valid,51.0,150.0,0.0,0.0,51
151,11,low_opac_i,Invalid,51.0,151.0,0.682443735,0.0,51
152,11,low_opac_v,Valid,51.0,152.0,0.0,0.0,51
153,11,high_opac_v,Valid,52.0,153.0,1.0,0.0,52
154,11,low_opac_i,Invalid,52.0,154.0,0.0,0.0,52
155,11,low_opac_v,Valid,52.0,155.0,1.0,0.0,52
156,11,low_opac_i,Invalid,53.0,156.0,0.0,0.0,53
157,11,low_opac_v,Valid,53.0,157.0,1.0,0.0,53
158,11,high_opac_v,Valid,53.0,158.0,0.0,0.0,53
159,11,low_opac_v,Valid,54.0,159.0,1.0,0.0,54
160,11,high_opac_v,Valid,54.0,160.0,0.0,0.0,54
161,11,low_opac_i,Invalid,54.0,161.0,0.730656383,0.0,54
162,11,low_opac_v,Valid,55.0,162.0,0.0,0.0,55
163,11,high_opac_v,Valid,55.0,163.0,0.0,0.0,55
164,11,low_opac_i,Invalid,55.0,164.0,0.0,0.0,55
165,11,high_opac_v,Valid,56.0,165.0,1.0,0.0,56
166,11,low_opac_i,Invalid,56.0,166.0,0.0,0.0,56
167,11,low_opac_v,Valid,56.0,167.0,0.0,0.0,56
168,11,low_opac_v,Valid,57.0,168.0,0.0,0.0,57
169,11,low_opac_i,Invalid,57.0,169.0,0.779378018,0.0,57
170,11,high_opac_v,Valid,57.0,170.0,1.0,0.0,57
171,11,high_opac_v,Valid,58.0,171.0,0.0,0.0,58
172,11,low_opac_v,Valid,58.0,172.0,1.0,0.0,58
173,11,low_opac_i,Invalid,58.0,173.0,0.795744157,0.0,58
174,11,low_opac_i,Invalid,59.0,174.0,0.812524252,0.0,59
175,11,high_opac_v,Valid,59.0,175.0,1.0,0.0,59
176,11,low_opac_v,Valid,59.0,176.0,1.0,0.0,59
177,11,low_opac_i,Invalid,60.0,177.0,0.828506054,0.0,60
178,11,high_opac_v,Valid,60.0,178.0,1.0,0.0,60
179,11,low_opac_v,Valid,60.0,179.0,1.0,0.0,60
180,11,high_opac_v,Valid,61.0,180.0,1.0,0.0,61
181,11,low_opac_v,Valid,61.0,181.0,1.0,0.0,61
182,11,low_opac_i,Invalid,61.0,182.0,0.0,0.0,61
183,11,low_opac_v,Valid,62.0,183.0,0.0,0.0,62
184,11,high_opac_v,Valid,62.0,184.0,0.0,0.0,62
185,11,low_opac_i,Invalid,62.0,185.0,0.860698909,0.0,62
186,11,low_opac_i,Invalid,63.0,186.0,0.0,0.0,63
187,11,high_opac_v,Valid,63.0,187.0,0.0,0.0,63
188,11,low_opac_v,Valid,63.0,188.0,1.0,0.0,63
189,11,high_opac_v,Valid,64.0,189.0,1.0,0.0,64
190,11,low_opac_i,Invalid,64.0,190.0,0.0,0.0,64
191,11,low_opac_v,Valid,64.0,191.0,1.0,0.0,64
192,11,low_opac_v,Valid,65.0,192.0,0.0,0.0,65
193,11,low_opac_i,Invalid,65.0,193.0,0.909397104,0.0,65
194,11,high_opac_v,Valid,65.0,194.0,1.0,0.0,65
195,11,low_opac_v,Valid,66.0,195.0,1.0,0.0,66
196,11,high_opac_v,Valid,66.0,196.0,1.0,0.0,66
197,11,low_opac_i,Invalid,66.0,197.0,0.0,0.0,66
198,11,high_opac_v,Valid,67.0,198.0,1.0,0.0,67
199,11,low_opac_i,Invalid,67.0,199.0,0.0,0.0,67
200,11,low_opac_v,Valid,67.0,200.0,1.0,0.0,67
201,11,low_opac_i,Invalid,68.0,201.0,0.958511199,0.0,68
202,11,high_opac_v,Valid,68.0,202.0,1.0,0.0,68
203,11,low_opac_v,Valid,68.0,203.0,0.0,0.0,68
204,11,low_opac_i,Invalid,69.0,204.0,0.974981545,0.0,69
205,11,high_opac_v,Valid,69.0,205.0,0.0,0.0,69
206,11,low_opac_v,Valid,69.0,206.0,1.0,0.0,69
207,11,high_opac_v,Valid,70.0,207.0,0.0,0.0,70
208,11,low_opac_i,Invalid,70.0,208.0,0.990697948,0.0,70
209,11,low_opac_v,Valid,70.0,209.0,1.0,0.0,70
210,11,low_opac_i,Invalid,71.0,210.0,1.0,0.0,71
211,11,high_opac_v,Valid,71.0,211.0,0.0,0.0,71
212,11,low_opac_v,Valid,71.0,212.0,1.0,0.0,71
213,11,high_opac_v,Valid,72.0,213.0,0.0,0.0,72
214,11,low_opac_v,Valid,72.0,214.0,1.0,0.0,72
215,11,low_opac_i,Invalid,72.0,215.0,0.0,0.0,72
216,11,high_opac_v,Valid,73.0,216.0,1.0,0.0,73
217,11,low_opac_v,Valid,73.0,217.0,0.0,0.0,73
218,11,low_opac_i,Invalid,73.0,218.0,1.0,0.0,73
219,11,high_opac_v,Valid,74.0,219.0,1.0,0.0,74
220,11,low_opac_i,Invalid,74.0,220.0,1.0,0.0,74
221,11,low_opac_v,Valid,74.0,221.0,0.0,0.0,74
222,11,low_opac_i,Invalid,75.0,222.0,0.0,0.0,75
223,11,low_opac_v,Valid,75.0,223.0,0.0,0.0,75
224,11,high_opac_v,Valid,75.0,224.0,1.0,0.0,75
0,12,low_opac_i,Invalid,1.0,0.0,0.4,1.0,1
1,12,high_opac_v,Valid,1.0,1.0,0.0,1.0,1
2,12,low_opac_v,Valid,1.0,2.0,0.4,1.0,1
3,12,low_opac_i,Invalid,2.0,3.0,0.0,1.0,2
4,12,high_opac_v,Valid,2.0,4.0,0.0,1.0,2
5,12,low_opac_v,Valid,2.0,5.0,0.01,1.0,2
6,12,high_opac_v,Valid,3.0,6.0,0.0,1.0,3
7,12,low_opac_v,Valid,3.0,7.0,0.0,1.0,3
8,12,low_opac_i,Invalid,3.0,8.0,0.0,1.0,3
9,12,high_opac_v,Valid,4.0,9.0,0.01,1.0,4
10,12,low_opac_i,Invalid,4.0,10.0,0.0,1.0,4
11,12,low_opac_v,Valid,4.0,11.0,0.0,0.0,4
12,12,low_opac_i,Invalid,5.0,12.0,0.0,0.0,5
13,12,high_opac_v,Valid,5.0,13.0,0.01,0.0,5
14,12,low_opac_v,Valid,5.0,14.0,0.0158587974367983,0.0,5
15,12,low_opac_v,Valid,6.0,15.0,0.137837827328097,1.0,6
16,12,low_opac_i,Invalid,6.0,16.0,0.0,0.0,6
17,12,high_opac_v,Valid,6.0,17.0,0.0,1.0,6
18,12,low_opac_i,Invalid,7.0,18.0,0.0921172275237778,1.0,7
19,12,low_opac_v,Valid,7.0,19.0,0.1140207489410681,1.0,7
20,12,high_opac_v,Valid,7.0,20.0,0.0,1.0,7
21,12,high_opac_v,Valid,8.0,21.0,0.01,1.0,8
22,12,low_opac_i,Invalid,8.0,22.0,0.0,0.0,8
23,12,low_opac_v,Valid,8.0,23.0,0.0951247462727335,0.0,8
24,12,high_opac_v,Valid,9.0,24.0,0.0,0.0,9
25,12,low_opac_i,Invalid,9.0,25.0,0.1245565408445035,0.0,9
26,12,low_opac_v,Valid,9.0,26.0,0.1495848970792541,1.0,9
27,12,high_opac_v,Valid,10.0,27.0,0.0,0.0,10
28,12,low_opac_i,Invalid,10.0,28.0,0.1704558836683386,1.0,10
29,12,low_opac_v,Valid,10.0,29.0,0.1365215928573111,0.0,10
30,12,low_opac_v,Valid,11.0,30.0,0.1785588085352756,0.0,11
31,12,low_opac_i,Invalid,11.0,31.0,0.1581160709919747,1.0,11
32,12,high_opac_v,Valid,11.0,32.0,0.0,1.0,11
33,12,high_opac_v,Valid,12.0,33.0,0.0,1.0,12
34,12,low_opac_i,Invalid,12.0,34.0,0.0,0.0,12
35,12,low_opac_v,Valid,12.0,35.0,0.2177068769323367,1.0,12
36,12,high_opac_v,Valid,13.0,36.0,0.0370611094722148,1.0,13
37,12,low_opac_v,Valid,13.0,37.0,0.0,0.0,13
38,12,low_opac_i,Invalid,13.0,38.0,0.0,0.0,13
39,12,high_opac_v,Valid,14.0,39.0,0.0,0.0,14
40,12,low_opac_v,Valid,14.0,40.0,0.0,1.0,14
41,12,low_opac_i,Invalid,14.0,41.0,0.0,1.0,14
42,12,high_opac_v,Valid,15.0,42.0,0.0,0.0,15
43,12,low_opac_v,Valid,15.0,43.0,0.233009912172503,1.0,15
44,12,low_opac_i,Invalid,15.0,44.0,0.0,0.0,15
45,12,low_opac_i,Invalid,16.0,45.0,0.2361811222976408,1.0,16
46,12,high_opac_v,Valid,16.0,46.0,0.0756438727538062,0.0,16
47,12,low_opac_v,Valid,16.0,47.0,0.2254429853218321,1.0,16
48,12,low_opac_v,Valid,17.0,48.0,0.2189708916022305,1.0,17
49,12,low_opac_i,Invalid,17.0,49.0,0.2292269808785246,1.0,17
50,12,high_opac_v,Valid,17.0,50.0,0.09736428080007,1.0,17
51,12,high_opac_v,Valid,18.0,51.0,0.0922731310669215,1.0,18
52,12,low_opac_i,Invalid,18.0,52.0,0.2227946856089772,1.0,18
53,12,low_opac_v,Valid,18.0,53.0,0.0,0.0,18
54,12,high_opac_v,Valid,19.0,54.0,0.0873166535730892,0.0,19
55,12,low_opac_i,Invalid,19.0,55.0,0.0,0.0,19
56,12,low_opac_v,Valid,19.0,56.0,0.0,0.0,19
57,12,high_opac_v,Valid,20.0,57.0,0.1056323184555413,0.0,20
58,12,low_opac_v,Valid,20.0,58.0,0.0,1.0,20
59,12,low_opac_i,Invalid,20.0,59.0,0.0,0.0,20
60,12,low_opac_v,Valid,21.0,60.0,0.0,1.0,21
61,12,low_opac_i,Invalid,21.0,61.0,0.0,0.0,21
62,12,high_opac_v,Valid,21.0,62.0,0.1237033683891691,1.0,21
63,12,low_opac_i,Invalid,22.0,63.0,0.0,0.0,22
64,12,low_opac_v,Valid,22.0,64.0,0.0,0.0,22
65,12,high_opac_v,Valid,22.0,65.0,0.1192290087606406,1.0,22
66,12,high_opac_v,Valid,23.0,66.0,0.0,1.0,23
67,12,low_opac_i,Invalid,23.0,67.0,0.2993909731453507,1.0,23
68,12,low_opac_v,Valid,23.0,68.0,0.0,1.0,23
69,12,low_opac_v,Valid,24.0,69.0,0.0,0.0,24
70,12,low_opac_i,Invalid,24.0,70.0,0.2945847696583287,0.0,24
71,12,high_opac_v,Valid,24.0,71.0,0.0,1.0,24
72,12,high_opac_v,Valid,25.0,72.0,0.1078345183370238,1.0,25
73,12,low_opac_v,Valid,25.0,73.0,0.2757979411505935,1.0,25
74,12,low_opac_i,Invalid,25.0,74.0,0.3120140338716879,1.0,25
75,12,low_opac_v,Valid,26.0,75.0,0.2719555367356143,1.0,26
76,12,low_opac_i,Invalid,26.0,76.0,0.3074924161192659,1.0,26
77,12,high_opac_v,Valid,26.0,77.0,0.0,1.0,26
78,12,low_opac_i,Invalid,27.0,78.0,0.3034428987792631,1.0,27
79,12,high_opac_v,Valid,27.0,79.0,0.1010345396258032,1.0,27
80,12,low_opac_v,Valid,27.0,80.0,0.2680873534628456,1.0,27
81,12,high_opac_v,Valid,28.0,81.0,0.0978212008798389,1.0,28
82,12,low_opac_i,Invalid,28.0,82.0,0.0,1.0,28
83,12,low_opac_v,Valid,28.0,83.0,0.0,1.0,28
84,12,low_opac_v,Valid,29.0,84.0,0.2610175649751658,1.0,29
85,12,low_opac_i,Invalid,29.0,85.0,0.0,1.0,29
86,12,high_opac_v,Valid,29.0,86.0,0.0,0.0,29
87,12,high_opac_v,Valid,30.0,87.0,0.0,1.0,30
88,12,low_opac_i,Invalid,30.0,88.0,0.0,1.0,30
89,12,low_opac_v,Valid,30.0,89.0,0.2576919342280492,1.0,30
90,12,high_opac_v,Valid,31.0,90.0,0.1035048773370236,1.0,31
91,12,low_opac_i,Invalid,31.0,91.0,0.0,0.0,31
92,12,low_opac_v,Valid,31.0,92.0,0.2546332004113673,1.0,31
93,12,low_opac_i,Invalid,32.0,93.0,0.0,0.0,32
94,12,low_opac_v,Valid,32.0,94.0,0.0,0.0,32
95,12,high_opac_v,Valid,32.0,95.0,0.1006924464477782,1.0,32
96,12,low_opac_v,Valid,33.0,96.0,0.2630879211360115,1.0,33
97,12,high_opac_v,Valid,33.0,97.0,0.098020382239697,1.0,33
98,12,low_opac_i,Invalid,33.0,98.0,0.3143469345433939,1.0,33
99,12,low_opac_i,Invalid,34.0,99.0,0.3111853607196287,1.0,34
100,12,high_opac_v,Valid,34.0,100.0,0.0,0.0,34
101,12,low_opac_v,Valid,34.0,101.0,0.0,1.0,34
102,12,low_opac_i,Invalid,35.0,102.0,0.0,0.0,35
103,12,low_opac_v,Valid,35.0,103.0,0.2574668569660989,1.0,35
104,12,high_opac_v,Valid,35.0,104.0,0.0,1.0,35
105,12,low_opac_i,Invalid,36.0,105.0,0.3197108265376172,1.0,36
106,12,high_opac_v,Valid,36.0,106.0,0.1035416252828782,1.0,36
107,12,low_opac_v,Valid,36.0,107.0,0.2549287231540466,1.0,36
108,12,low_opac_v,Valid,37.0,108.0,0.2523116237981802,1.0,37
109,12,low_opac_i,Invalid,37.0,109.0,0.0,0.0,37
110,12,high_opac_v,Valid,37.0,110.0,0.0,1.0,37
111,12,high_opac_v,Valid,38.0,111.0,0.0,1.0,38
112,12,low_opac_i,Invalid,38.0,112.0,0.0,0.0,38
113,12,low_opac_v,Valid,38.0,113.0,0.2497852633778401,1.0,38
114,12,low_opac_i,Invalid,39.0,114.0,0.0,0.0,39
115,12,low_opac_v,Valid,39.0,115.0,0.2473969957042582,1.0,39
116,12,high_opac_v,Valid,39.0,116.0,0.0966829227439473,1.0,39
