trials.label,trials.startVal,trials.maxVal,trials.minVal,trials.startValSd,trials.pthreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.stepSize,trials.range,trials.cue,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepType,trials.intensity,signalOpacity,level,trials.response,stair_eye_ok,nTrial,position,validity,Stimulus,orientation,response_key,response_rt,response_correct,confidence,confidence_rt,eye_ok,trial_rep,participant,session,date,expName,psychopyVersion,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,37,108,start,lin,0.16954087942406434,0,0.16954087942406434,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,37,109,start,lin,0.17655750027840483,0,0.17655750027840483,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,37,110,start,lin,0.23713518834058564,0,0.23713518834058564,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,38,111,start,lin,0.16710358878479542,0.16710358878479542,0.16710358878479542,0,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,38,112,start,lin,0.23483255965783406,0.23483255965783406,0.23483255965783406,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,38,113,start,lin,0.17429006153234514,0,0.17429006153234514,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,39,114,start,lin,0.17192745613406282,0,0.17192745613406282,0,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,39,115,start,lin,0.1769088334104473,0.1769088334104473,0.1769088334104473,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,39,116,start,lin,0.23243505043059687,0,0.23243505043059687,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,40,117,start,lin,0.23010295912872414,0.23010295912872414,0.23010295912872414,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,40,118,start,lin,0.17466683790100906,0,0.17466683790100906,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,40,119,start,lin,0.18084912252127547,0,0.18084912252127547,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,41,120,start,lin,0.22785125652899452,0,0.22785125652899452,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,41,121,start,lin,0.17863920205967027,0.17863920205967027,0.17863920205967027,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,41,122,start,lin,0.1723434440597624,0.1723434440597624,0.1723434440597624,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,42,123,start,lin,0.17009291962084205,0,0.17009291962084205,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,42,124,start,lin,0.17656542184881835,0,0.17656542184881835,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,42,125,start,lin,0.2257279924080234,0,0.2257279924080234,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,43,126,start,lin,0.22369872187891823,0.22369872187891823,0.22369872187891823,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,43,127,start,lin,0.16795702188486616,0.16795702188486616,0.16795702188486616,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,43,128,start,lin,0.17459847686071403,0.17459847686071403,0.17459847686071403,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,44,129,start,lin,0.2215552357209856,0.2215552357209856,0.2215552357209856,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,44,130,start,lin,0.17254020194190875,0,0.17254020194190875,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,44,131,start,lin,0.16595308037337694,0,0.16595308037337694,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,45,132,start,lin,0.17053285931368417,0,0.17053285931368417,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,45,133,start,lin,0.16404691657608075,0.16404691657608075,0.16404691657608075,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,45,134,start,lin,0.21944625653310784,0.21944625653310784,0.21944625653310784,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,46,135,start,lin,0.16204621124484572,0.16204621124484572,0.16204621124484572,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,46,136,start,lin,0.1685818778857848,0,0.1685818778857848,0,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,46,137,start,lin,0.21742211963274502,0,0.21742211963274502,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,47,138,start,lin,0.2154994831509439,0.2154994831509439,0.2154994831509439,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,47,139,start,lin,0.1600900760870568,0,0.1600900760870568,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,47,140,start,lin,0.17626935149512912,0.17626935149512912,0.17626935149512912,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,48,141,start,lin,0.2136505855523424,0,0.2136505855523424,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,48,142,start,lin,0.1582147769239549,0.1582147769239549,0.1582147769239549,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,48,143,start,lin,0.17454010357658958,0.17454010357658958,0.17454010357658958,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,49,144,start,lin,0.1727207587451471,0,0.1727207587451471,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,49,145,start,lin,0.21168731035471983,0.21168731035471983,0.21168731035471983,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,49,146,start,lin,0.1564465884139864,0,0.1564465884139864,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,50,147,start,lin,0.17094039052448068,0,0.17094039052448068,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,50,148,start,lin,0.15475967687641412,0,0.15475967687641412,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,50,149,start,lin,0.20974663843059463,0.20974663843059463,0.20974663843059463,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,51,150,start,lin,0.2078583050838425,0.2078583050838425,0.2078583050838425,0,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,51,151,start,lin,0.15298757711499122,0,0.15298757711499122,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,51,152,start,lin,0.16918874664396455,0.16918874664396455,0.16918874664396455,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,52,153,start,lin,0.16752440312698988,0.16752440312698988,0.16752440312698988,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,52,154,start,lin,0.1512562444673875,0.1512562444673875,0.1512562444673875,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,52,155,start,lin,0.21542941684288222,0.21542941684288222,0.21542941684288222,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,53,156,start,lin,0.1659400477869689,0.1659400477869689,0.1659400477869689,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,53,157,start,lin,0.21379264642150386,0,0.21379264642150386,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,53,158,start,lin,0.14954898799625096,0.14954898799625096,0.14954898799625096,0,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,54,159,start,lin,0.16441630427610998,0.16441630427610998,0.16441630427610998,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,54,160,start,lin,0.2120506160936308,0.2120506160936308,0.2120506160936308,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,54,161,start,lin,0.15619249817222822,0.15619249817222822,0.15619249817222822,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,55,162,start,lin,0.16280344248423922,0,0.16280344248423922,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,55,163,start,lin,0.21032914964375435,0.21032914964375435,0.21032914964375435,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,55,164,start,lin,0.15468475122837064,0.15468475122837064,0.15468475122837064,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,56,165,start,lin,0.16121852788191585,0,0.16121852788191585,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,56,166,start,lin,0.1530937526461835,0,0.1530937526461835,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,56,167,start,lin,0.2086269614586578,0,0.2086269614586578,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,57,168,start,lin,0.20700498382511925,0.20700498382511925,0.20700498382511925,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,57,169,start,lin,0.1515347916174393,0,0.1515347916174393,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,57,170,start,lin,0.15964560134395636,0,0.15964560134395636,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,58,171,start,lin,0.15813055217951025,0.15813055217951025,0.15813055217951025,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,58,172,start,lin,0.2054490908950259,0,0.2054490908950259,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,58,173,start,lin,0.14999057680162206,0,0.14999057680162206,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,59,174,start,lin,0.15668768843741587,0.15668768843741587,0.15668768843741587,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,59,175,start,lin,0.2039417400683367,0,0.2039417400683367,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,59,176,start,lin,0.14849479516544567,0.14849479516544567,0.14849479516544567,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,60,177,start,lin,0.20233298315101733,0.20233298315101733,0.20233298315101733,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,60,178,start,lin,0.15530099052092108,0.15530099052092108,0.15530099052092108,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,60,179,start,lin,0.14707433523214708,0,0.14707433523214708,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,61,180,start,lin,0.20074049687776732,0,0.20074049687776732,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,61,181,start,lin,0.15395627574756887,0,0.15395627574756887,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,61,182,start,lin,0.1457132492026744,0,0.1457132492026744,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,62,183,start,lin,0.14439749075868083,0,0.14439749075868083,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,62,184,start,lin,0.1991477504539526,0,0.1991477504539526,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,62,185,start,lin,0.15252176028982875,0,0.15252176028982875,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,63,186,start,lin,0.142999359081508,0.142999359081508,0.142999359081508,0,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,63,187,start,lin,0.15110366014485313,0,0.15110366014485313,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,63,188,start,lin,0.19761314441332026,0,0.19761314441332026,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,64,189,start,lin,0.14968853956910033,0.14968853956910033,0.14968853956910033,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,64,190,start,lin,0.1483452234064349,0,0.1483452234064349,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,64,191,start,lin,0.19614177545414913,0.19614177545414913,0.19614177545414913,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,65,192,start,lin,0.14831666979284774,0.14831666979284774,0.14831666979284774,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,65,193,start,lin,0.1470480807578878,0.1470480807578878,0.1470480807578878,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,65,194,start,lin,0.19471798040655056,0,0.19471798040655056,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,66,195,start,lin,0.14580195128330695,0,0.14580195128330695,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,66,196,start,lin,0.19320196004299256,0,0.19320196004299256,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,66,197,start,lin,0.1470069203924087,0.1470069203924087,0.1470069203924087,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,67,198,start,lin,0.14459515484742488,0,0.14459515484742488,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,67,199,start,lin,0.19170529410967097,0,0.19170529410967097,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,67,200,start,lin,0.14574626249017947,0.14574626249017947,0.14574626249017947,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,68,201,start,lin,0.1902127180026187,0.1902127180026187,0.1902127180026187,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,68,202,start,lin,0.14452305536496612,0,0.14452305536496612,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,68,203,start,lin,0.14331160582705255,0,0.14331160582705255,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,69,204,start,lin,0.14321902815108262,0.14321902815108262,0.14321902815108262,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,69,205,start,lin,0.14204724402830488,0.14204724402830488,0.14204724402830488,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,69,206,start,lin,0.18871624388771804,0.18871624388771804,0.18871624388771804,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,70,207,start,lin,0.1419317185629969,0.1419317185629969,0.1419317185629969,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,70,208,start,lin,0.1407908515956945,0.1407908515956945,0.1407908515956945,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,70,209,start,lin,0.18728141675200372,0.18728141675200372,0.18728141675200372,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,71,210,start,lin,0.13953607147455319,0,0.13953607147455319,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,71,211,start,lin,0.18589877206282512,0,0.18589877206282512,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,71,212,start,lin,0.14064970016067357,0.14064970016067357,0.14064970016067357,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_v,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,0,72,213,start,lin,0.18455482636442727,0.18455482636442727,0.18455482636442727,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
high_opac_v,0.01,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Valid,1,72,214,start,lin,0.13832805146830096,0,0.13832805146830096,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
low_opac_i,0.4,1,0.01,3,0.82,3.5,0.01,0,0.01,4,5,Invalid,2,72,215,start,lin,0.13936563989335687,0.13936563989335687,0.13936563989335687,1,True,,,,,,,,,,,,,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
