trials.label,trials.startVal,trials.maxVal,trials.minVal,trials.startValSd,trials.pthreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.stepSize,trials.range,trials.cue,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepType,trials.intensity,signalOpacity,stair_response_correct,level,trials.response,stair_eye_ok,nTrial,position,validity,Stimulus,orientation,response_key,response_rt,response_correct,confidence,confidence_rt,eye_ok,trial_rep,participant,session,date,expName,psychopyVersion,
,,,,,,,,,,,,,,,,,,,,,,,,85,2274,Valid,noise,45,2,1.1373064999934286,1,1.0,2.4456113998312503,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,86,-1158,Valid,noise,45,2,1.3050410998985171,1,2.0,2.6132535999640822,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,87,1716,Valid,noise,-45,2,1.4708157000131905,1,3.0,2.778831100091338,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,88,557,Invalid,signal,-45,1,1.6042985001113266,1,3.0,2.9124683998525143,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,89,2274,Invalid,noise,45,2,1.5386250999290496,1,1.0,2.8464119001291692,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,90,1158,Valid,signal,-45,2,0.9872435999568552,0,3.0,2.295420699985698,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,91,-2274,Valid,signal,-45,2,1.47161479992792,0,2.0,2.7795474999584258,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,92,-2274,Valid,signal,45,2,1.2707481000106782,0,1.0,2.5787903000600636,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,93,-1716,Valid,signal,-45,1,1.6546337001491338,1,2.0,2.9629450000356883,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,94,-1158,Valid,noise,45,1,1.3879072000272572,0,2.0,2.6961455999407917,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,95,-2274,Invalid,noise,45,2,1.5710315997712314,1,1.0,2.878883199999109,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,96,557,Valid,signal,-45,2,1.3709584001917392,0,3.0,2.679204799933359,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,97,-1716,Valid,noise,45,2,2.3381229999940842,1,2.0,3.6463450000155717,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,98,1158,Invalid,signal,45,1,1.4376950999721885,1,3.0,2.7458796000573784,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,99,-1716,Invalid,signal,-45,2,1.6722678998485208,0,2.0,2.9802854999434203,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,100,-1716,Invalid,noise,-45,2,1.9039076999761164,1,2.0,3.2123064000625163,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,101,2274,Invalid,signal,-45,1,1.4880148000083864,1,2.0,2.796084800036624,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,102,1716,Valid,noise,45,2,3.0889901001937687,1,2.0,4.397122600115836,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,103,-1716,Valid,noise,45,2,3.138291400158778,1,2.0,4.4463790000882,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,104,-1716,Valid,signal,45,2,1.3534174000378698,0,2.0,2.661587700014934,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,105,2274,Valid,signal,-45,2,1.0543629999738187,0,2.0,2.362424299819395,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,106,-1716,Valid,signal,-45,2,3.856036600191146,0,2.0,5.1641610998194665,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,107,557,Valid,noise,-45,2,1.053602899890393,1,3.0,2.3617657001595944,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,108,1716,Valid,signal,-45,2,4.77242000005208,0,2.0,6.080472300061956,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,109,-1716,Valid,noise,45,2,2.3337199999950826,1,2.0,8.031426599947736,True,2,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,110,-557,Invalid,signal,-45,2,2.804622899973765,0,2.0,4.11310279997997,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,111,1716,Valid,noise,45,2,2.2379396001342684,1,2.0,3.546198100084439,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,112,557,Valid,noise,-45,2,1.0545024001039565,1,3.0,2.362563299946487,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,113,2274,Valid,signal,45,2,1.2042595997918397,0,2.0,2.512453000061214,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,114,-2274,Valid,noise,45,2,0.9716293998062611,1,2.0,2.279728200053796,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,115,1716,Invalid,signal,45,1,2.087659499840811,1,1.0,3.3957939001265913,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,116,2274,Valid,noise,-45,2,1.2210080998484045,1,2.0,2.529177499935031,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,117,1158,Valid,noise,45,2,1.6714678001590073,1,2.0,2.9797192998230457,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,118,-1158,Valid,signal,-45,1,1.1712635001167655,1,3.0,2.4792220999952406,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,119,2274,Valid,signal,45,2,1.1546010000165552,0,2.0,2.4626878001727164,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,120,1716,Valid,signal,45,2,1.5045831000898033,0,2.0,2.8127093000803143,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,121,1716,Invalid,noise,-45,2,1.7868920001201332,1,1.0,3.0952061000280082,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,122,-1158,Invalid,noise,45,2,1.420844600070268,1,1.0,2.7290485000703484,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,123,-557,Valid,signal,45,1,1.388655300019309,1,3.0,2.696708400035277,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,124,-2274,Valid,noise,-45,2,1.3870375000406057,1,1.0,2.6951773001346737,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,125,2274,Valid,noise,45,2,1.4377073000650853,1,1.0,2.7460931001696736,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,126,1716,Valid,noise,-45,2,2.054759600199759,1,2.0,3.3628811000380665,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,127,-1158,Valid,signal,45,1,1.120829900028184,1,3.0,2.429222999839112,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,128,-1158,Valid,noise,-45,1,2.3044356999453157,0,1.0,3.612491700099781,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,129,1716,Valid,noise,45,2,1.0211929001379758,1,2.0,2.329553599935025,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,130,557,Valid,noise,45,2,1.254489100072533,1,2.0,2.56265340000391,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,131,1158,Invalid,noise,-45,1,1.404819899937138,0,2.0,2.712985400110483,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,132,-1158,Valid,signal,45,1,1.170422299997881,1,2.0,2.4786764001473784,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,133,1716,Invalid,noise,45,2,2.1051612000446767,1,1.0,3.4132616000715643,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,134,-1716,Valid,noise,-45,2,1.3217021999880672,1,2.0,2.6297447001561522,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,135,-1158,Valid,noise,45,2,1.2535482000093907,1,2.0,2.5620882001239806,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,136,-557,Valid,noise,-45,2,1.2376871001906693,1,3.0,2.545856500044465,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,137,1158,Valid,noise,-45,2,1.9209286998957396,1,2.0,3.2294385000132024,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,138,-557,Valid,signal,45,1,2.221883699996397,1,2.0,3.5300161000341177,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,139,557,Valid,noise,-45,2,1.2209092997945845,1,2.0,2.5288535999134183,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,140,1716,Valid,noise,45,2,1.1208430998958647,1,2.0,2.429173800162971,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,141,-557,Valid,signal,45,1,1.6047592000104487,1,2.0,2.9129289998672903,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,142,-1716,Invalid,noise,-45,2,2.6555254000704736,1,1.0,3.9633265999145806,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,143,-1158,Invalid,signal,45,1,1.4038023999892175,1,2.0,2.712066899985075,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,144,-1158,Valid,noise,45,2,1.6038271998986602,1,2.0,2.912549699889496,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,145,-557,Valid,noise,45,2,0.9718452000524849,1,2.0,2.2799899000674486,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,146,-1158,Valid,signal,45,1,1.2204475000035018,1,2.0,2.5286063000094146,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,147,-1716,Valid,signal,-45,2,1.1709282998926938,0,2.0,2.479088000021875,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,148,-2274,Valid,signal,-45,2,1.4717570999637246,0,1.0,2.7799575000535697,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,149,-1158,Valid,signal,-45,1,1.1039043001364917,1,2.0,2.412296999944374,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,150,557,Valid,noise,45,2,1.0368202000390738,1,2.0,2.3450056998990476,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,151,2274,Valid,noise,45,2,1.3050536001101136,1,1.0,2.613128000171855,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,152,1716,Valid,signal,-45,2,1.2203735001385212,0,2.0,2.528700399911031,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,153,-1716,Valid,noise,45,2,1.1544208999257535,1,1.0,2.4626715001650155,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,154,1716,Valid,signal,-45,2,1.2213334999978542,0,2.0,2.5295283999294043,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,155,-1158,Valid,signal,45,1,1.1041270000860095,1,2.0,2.412185800028965,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,156,-2274,Invalid,noise,-45,2,2.238130799960345,1,1.0,3.546480900142342,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,157,-557,Invalid,noise,45,2,1.9720117999240756,1,2.0,3.2799452000763267,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,158,1716,Valid,signal,45,2,2.95462580001913,0,1.0,4.262785000028089,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,159,1158,Valid,noise,-45,2,1.1873292999807745,1,1.0,2.495558600174263,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,160,557,Valid,noise,45,2,1.1878410000354052,1,1.0,2.4962347999680787,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,161,-2274,Valid,signal,45,2,1.4037941000424325,0,1.0,2.712186299962923,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,162,-557,Valid,signal,-45,1,0.9541004998609424,1,3.0,2.2622716000769287,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,163,-557,Valid,signal,45,1,0.8549478999339044,1,3.0,2.1631525999400765,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,164,1158,Valid,noise,45,2,1.2538133999332786,1,2.0,2.5620106998831034,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,165,2274,Valid,noise,-45,2,1.2040872001089156,1,1.0,2.51237709983252,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,166,-2274,Valid,signal,45,1,1.1707937000319362,1,1.0,2.4791796999052167,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,167,557,Valid,signal,45,1,1.0383562999777496,1,3.0,2.346297200070694,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,168,1158,Invalid,noise,45,1,2.137329600052908,0,1.0,3.4455927000381052,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,169,2274,Valid,noise,-45,2,1.371680999873206,1,1.0,2.6795814000070095,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,170,-557,Invalid,signal,45,1,1.5040930001996458,1,2.0,2.812243500025943,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,171,1158,Valid,signal,-45,2,1.7212882000021636,0,2.0,3.0292066000401974,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,172,557,Valid,signal,45,1,1.1041025999002159,1,2.0,2.412308800034225,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,173,-1716,Valid,signal,45,1,1.1873329998925328,1,2.0,2.4956477000378072,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,174,1716,Valid,noise,45,2,1.205010399920866,1,1.0,2.5131335000041872,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,175,2274,Invalid,noise,45,2,1.603869899874553,1,1.0,2.9122266001068056,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,176,1158,Invalid,signal,45,1,1.3885504000354558,1,2.0,2.6965761000756174,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,2,-1716,Valid,noise,45,2,1.8140708999708295,1,1.0,3.1229742001742125,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,4,2274,Valid,noise,45,2,1.0701253998558968,1,1.0,2.3787690999452025,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,6,-1716,Valid,noise,45,2,1.3372367999982089,1,1.0,2.6459973000455648,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,8,-2274,Valid,noise,-45,2,1.1377394997980446,1,1.0,2.4461662000976503,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,10,-2274,Valid,noise,-45,2,1.0202391999773681,1,1.0,2.3287021999713033,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,12,557,Valid,noise,45,2,1.821255300194025,1,3.0,3.1296989999245852,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,14,-557,Valid,signal,-45,1,1.370547000085935,1,2.0,2.679075599880889,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,16,-1716,Valid,noise,-45,2,1.103857700014487,1,1.0,2.4126659999601543,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,18,-2274,Valid,signal,-45,1,0.9209304999094456,1,2.0,2.2292245000135154,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,20,-1158,Valid,noise,-45,2,1.5874285001773387,1,2.0,2.89590990007855,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,22,1716,Valid,noise,-45,2,1.3878379999659956,1,2.0,2.69642150006257,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,24,557,Valid,noise,45,2,1.7375448001548648,1,2.0,3.0458134999498725,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,26,-557,Valid,noise,-45,2,1.1200608001090586,1,2.0,2.4285446000285447,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,28,1716,Valid,noise,45,2,2.2882940000854433,1,2.0,3.596910399850458,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,30,-1158,Valid,noise,-45,2,1.9204975001048297,1,1.0,3.228973599849269,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,32,-1158,Valid,noise,45,2,1.937271200120449,1,1.0,3.245976399863139,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,34,1716,Valid,signal,45,2,1.254073000047356,0,3.0,2.5627103000879288,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,36,-1716,Invalid,signal,-45,2,1.4873033999465406,0,1.0,2.795952199958265,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,38,2274,Valid,signal,-45,2,1.086864999961108,0,2.0,2.3956569998990744,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,40,-1158,Valid,signal,45,1,1.537975100101903,1,3.0,2.846537800040096,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,42,-1158,Valid,signal,45,1,0.9208025999832898,1,3.0,2.229249499971047,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,44,2274,Invalid,noise,45,2,1.5203941001091152,1,1.0,2.8289401000365615,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,46,-1158,Valid,noise,-45,1,2.938279900001362,0,2.0,4.246573700103909,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,48,-1158,Valid,noise,45,2,1.6705996000673622,1,2.0,2.9792409997899085,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,50,-1158,Valid,signal,45,1,0.970695500029251,1,2.0,2.279435700038448,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,52,2274,Valid,noise,45,2,1.1538348000030965,1,2.0,2.4625005999114364,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,54,-2274,Valid,signal,-45,2,1.6873875998426229,0,2.0,2.9960092999972403,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,56,2274,Valid,signal,45,2,1.070860099978745,0,2.0,2.379452200140804,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,58,-557,Valid,signal,-45,1,1.5705701999831945,1,3.0,2.879176599904895,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,60,1158,Valid,signal,-45,2,1.1377153999637812,0,2.0,2.4459679999854416,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,62,2274,Invalid,noise,-45,2,2.437394200125709,1,2.0,3.7458662998396903,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,64,557,Invalid,signal,-45,1,1.504070800030604,1,2.0,2.8125571999698877,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,66,557,Valid,noise,45,2,0.9705117999110371,1,2.0,2.2791071999818087,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,68,-1716,Valid,signal,-45,2,0.9872486998792738,0,2.0,2.2957995000761002,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,70,-1716,Valid,noise,45,2,2.521124399965629,1,1.0,3.829690400045365,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,72,-557,Valid,noise,45,2,1.0540430000983179,1,3.0,2.3626000001095235,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,74,2274,Valid,signal,-45,1,1.2212900000158697,1,2.0,2.529765200102702,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,76,-1158,Invalid,signal,45,1,1.6867587000597268,1,2.0,2.9954150000121444,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,78,1716,Invalid,signal,45,2,3.321772900177166,0,1.0,4.630322800017893,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,80,2274,Valid,signal,-45,2,1.0706000998616219,0,1.0,2.3792195999994874,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,82,-557,Invalid,noise,45,2,1.6701807000208646,1,2.0,2.9789984999224544,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,84,-1716,Valid,signal,45,2,1.7716534999199212,0,2.0,3.0801562999840826,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,86,-557,Valid,noise,45,2,1.4534549999516457,1,2.0,2.762057199841365,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,88,557,Valid,signal,45,2,1.4541301999706775,0,2.0,2.7626470997929573,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,90,557,Valid,noise,-45,2,1.0539280998054892,1,2.0,2.3624468001071364,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,92,1716,Valid,noise,45,2,2.1215842000674456,1,2.0,3.4301502001471817,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
